time_hr,fe_M,ligand_M,chloride_M,impurity_M,precipitated_fe_mol,coating_remaining_fraction,anode_overpotential_V,cell_voltage_V,specific_energy_kWh_t,cer_fraction,quality_flags
804.0,0.3638549916643694,1.4925373002145654,0.0,0.00020088872326516242,0.0,0.8809110735781183,0.3493022520415041,1.5095079289033433,1525.163098444706,0.0,
806.0,0.3638549897648146,1.49253730074594,0.0,0.0002008887232678162,0.0,0.8806148324676161,0.34931994820179,1.509525625063629,1525.1809781326062,0.0,
808.0,0.363854987941242,1.492537301255953,0.0,0.0002008887232703638,0.0,0.8803185913571139,0.34933764878536677,1.509543325647206,1525.1988622896722,0.0,
810.0,0.3638549861906123,1.4925373017454637,0.0,0.00020088872327280951,0.0,0.8800223502466117,0.3493553537952119,1.509561030657051,1525.2167509189112,0.0,
812.0,0.36385498451000775,1.4925373022152961,0.0,0.0002008887232751574,0.0,0.8797261091361095,0.34937306323430584,1.509578740096145,1525.2346440233343,0.0,
814.0,0.36385498289662743,1.4925373026662412,0.0,0.00020088872327741138,0.0,0.8794298680256073,0.34939077710563216,1.5095964539674713,1525.2525416059575,0.0,
816.0,0.3638549813477823,1.4925373030990583,0.0,0.00020088872327957518,0.0,0.8791336269151051,0.34940849541217744,1.5096141722740166,1525.2704436697975,0.0,
818.0,0.363854979860891,1.4925373035144762,0.0,0.00020088872328165243,0.0,0.8788373858046029,0.34942621815693126,1.5096318950187704,1525.2883502178745,0.0,
820.0,0.3638549784334753,1.4925373039131942,0.0,0.0002008887232836466,0.0,0.8785411446941007,0.3494439453428862,1.5096496222047253,1525.3062612532121,0.0,
822.0,0.3638549770631563,1.4925373042958838,0.0,0.000200888723285561,0.0,0.8782449035835985,0.3494616769730378,1.509667353834877,1525.3241767788381,0.0,
824.0,0.36385497574764997,1.4925373046631893,0.0,0.00020088872328739884,0.0,0.8779486624730963,0.3494794130503848,1.509685089912224,1525.3420967977816,0.0,
826.0,0.36385497448476395,1.4925373050157291,0.0,0.00020088872328916313,0.0,0.8776524213625941,0.34949715357792893,1.5097028304397682,1525.3600213130749,0.0,
828.0,0.36385497327239336,1.492537305354097,0.0,0.00020088872329085687,0.0,0.8773561802520919,0.3495148985586748,1.5097205754205139,1525.3779503277544,0.0,
830.0,0.3638549721085176,1.4925373056788622,0.0,0.00020088872329248285,0.0,0.8770599391415898,0.3495326479956302,1.5097383248574694,1525.3958838448589,0.0,
832.0,0.36385497099119685,1.492537305990572,0.0,0.0002008887232940438,0.0,0.8767636980310876,0.3495504018918061,1.5097560787536453,1525.413821867431,0.0,
834.0,0.3638549699185689,1.492537306289751,0.0,0.0002008887232955423,0.0,0.8764674569205854,0.3495681602502162,1.5097738371120555,1525.431764398515,0.0,
836.0,0.3638549688888461,1.492537306576903,0.0,0.00020088872329698088,0.0,0.8761712158100832,0.3495859230738774,1.5097915999357165,1525.4497114411595,0.0,
838.0,0.36385496790031224,1.4925373068525114,0.0,0.0002008887232983619,0.0,0.875874974699581,0.34960369036580985,1.5098093672276491,1525.467662998416,0.0,
840.0,0.3638549669513197,1.4925373071170405,0.0,0.0002008887232996877,0.0,0.8755787335890788,0.3496214621290365,1.5098271389908757,1525.4856190733385,0.0,
842.0,0.3638549660402869,1.4925373073709354,0.0,0.00020088872330096044,0.0,0.8752824924785766,0.34963923836658356,1.5098449152284228,1525.503579668985,0.0,
844.0,0.3638549651656954,1.4925373076146238,0.0,0.0002008887233021823,0.0,0.8749862513680744,0.3496570190814801,1.5098626959433192,1525.5215447884154,0.0,
846.0,0.36385496432608755,1.4925373078485158,0.0,0.00020088872330335526,0.0,0.8746900102575722,0.34967480427675846,1.5098804811385975,1525.5395144346937,0.0,
848.0,0.363854963520064,1.4925373080730056,0.0,0.0002008887233044813,0.0,0.87439376914707,0.34969259395545405,1.5098982708172932,1525.5574886108875,0.0,
850.0,0.36385496274628143,1.4925373082884708,0.0,0.00020088872330556231,0.0,0.8740975280365678,0.34971038812060523,1.5099160649824444,1525.5754673200656,0.0,
852.0,0.36385496200345013,1.4925373084952742,0.0,0.00020088872330660009,0.0,0.8738012869260656,0.3497281867752535,1.5099338636370927,1525.5934505653022,0.0,
854.0,0.36385496129033207,1.492537308693764,0.0,0.00020088872330759633,0.0,0.8735050458155634,0.34974598992244366,1.5099516667842827,1525.6114383496724,0.0,
856.0,0.36385496060573874,1.4925373088842748,0.0,0.00020088872330855273,0.0,0.8732088047050612,0.34976379756522324,1.5099694744270624,1525.6294306762566,0.0,
858.0,0.3638549599485292,1.492537309067127,0.0,0.0002008887233094709,0.0,0.872912563594559,0.3497816097066431,1.5099872865684822,1525.6474275481362,0.0,
860.0,0.363854959317608,1.4925373092426284,0.0,0.00020088872331035232,0.0,0.8726163224840568,0.34979942634975725,1.5100051032115964,1525.6654289683972,0.0,
862.0,0.36385495871192364,1.4925373094110748,0.0,0.00020088872331119848,0.0,0.8723200813735547,0.3498172474976227,1.5100229243594618,1525.6834349401288,0.0,
864.0,0.36385495813046664,1.4925373095727497,0.0,0.0002008887233120108,0.0,0.8720238402630525,0.3498350731532996,1.5100407500151387,1525.7014454664227,0.0,
866.0,0.36385495757226793,1.492537309727925,0.0,0.00020088872331279064,0.0,0.8717275991525503,0.3498529033198512,1.5100585801816904,1525.7194605503735,0.0,
868.0,0.3638549570363972,1.4925373098768624,0.0,0.00020088872331353928,0.0,0.8714313580420481,0.34987073800034396,1.5100764148621832,1525.7374801950798,0.0,
870.0,0.36385495652196126,1.4925373100198125,0.0,0.00020088872331425797,0.0,0.8711351169315459,0.34988857719784733,1.5100942540596864,1525.7555044036426,0.0,
872.0,0.36385495602810275,1.492537310157016,0.0,0.0002008887233149479,0.0,0.8708388758210437,0.349906420915434,1.510112097777273,1525.7735331791669,0.0,
874.0,0.3638549555539986,1.492537310288704,0.0,0.00020088872331561024,0.0,0.8705426347105415,0.3499242691561799,1.510129946018019,1525.7915665247601,0.0,
876.0,0.3638549550988586,1.492537310415098,0.0,0.0002008887233162461,0.0,0.8702463936000393,0.34994212192316376,1.510147798785003,1525.809604443533,0.0,
878.0,0.36385495466192425,1.492537310536411,0.0,0.0002008887233168565,0.0,0.8699501524895371,0.3499599792194677,1.5101656560813068,1525.8276469386003,0.0,
880.0,0.3638549542424672,1.4925373106528472,0.0,0.0002008887233174425,0.0,0.8696539113790349,0.34997784104817703,1.5101835179100163,1525.8456940130782,0.0,
882.0,0.3638549538397885,1.4925373107646027,0.0,0.00020088872331800508,0.0,0.8693576702685327,0.3499957074123801,1.5102013842742192,1525.863745670088,0.0,
884.0,0.36385495345321694,1.4925373108718656,0.0,0.00020088872331854515,0.0,0.8690614291580305,0.3500135783151685,1.5102192551770077,1525.8818019127527,0.0,
886.0,0.36385495308210825,1.4925373109748166,0.0,0.0002008887233190636,0.0,0.8687651880475283,0.3500314537596368,1.510237130621476,1525.8998627441995,0.0,
888.0,0.3638549527258439,1.4925373110736289,0.0,0.00020088872331956132,0.0,0.8684689469370261,0.350049333748883,1.5102550106107222,1525.917928167558,0.0,
890.0,0.3638549523838301,1.492537311168469,0.0,0.00020088872332003912,0.0,0.868172705826524,0.35006721828600806,1.5102728951478472,1525.9359981859623,0.0,
892.0,0.36385495205549684,1.4925373112594966,0.0,0.00020088872332049782,0.0,0.8678764647160218,0.3500851073741163,1.5102907842359554,1525.9540728025472,0.0,
894.0,0.3638549517402969,1.492537311346865,0.0,0.00020088872332093817,0.0,0.8675802236055196,0.350103001016315,1.510308677878154,1525.9721520204537,0.0,
896.0,0.363854951437705,1.492537311430721,0.0,0.0002008887233213609,0.0,0.8672839824950174,0.3501208992157148,1.510326576077554,1525.9902358428242,0.0,
898.0,0.3638549511472168,1.492537311511206,0.0,0.00020088872332176672,0.0,0.8669877413845152,0.35013880197542946,1.5103444788372686,1526.0083242728049,0.0,
900.0,0.36385495086834807,1.4925373115884555,0.0,0.0002008887233221563,0.0,0.866691500274013,0.3501567092985759,1.5103623861604152,1526.026417313545,0.0,
902.0,0.3638549506006341,1.4925373116625995,0.0,0.0002008887233225303,0.0,0.8663952591635108,0.3501746211882743,1.5103802980501135,1526.0445149681966,0.0,
904.0,0.3638549503436287,1.492537311733763,0.0,0.00020088872332288936,0.0,0.8660990180530086,0.35019253764764807,1.5103982145094872,1526.0626172399159,0.0,
906.0,0.3638549500969035,1.4925373118020657,0.0,0.00020088872332323405,0.0,0.8658027769425064,0.3502104586798237,1.5104161355416628,1526.0807241318619,0.0,
908.0,0.3638549498600473,1.4925373118676226,0.0,0.00020088872332356495,0.0,0.8655065358320042,0.3502283842879309,1.51043406114977,1526.0988356471964,0.0,
910.0,0.36385494963266535,1.4925373119305443,0.0,0.00020088872332388262,0.0,0.865210294721502,0.35024631447510285,1.510451991336942,1526.116951789086,0.0,
912.0,0.3638549494143787,1.4925373119909364,0.0,0.00020088872332418758,0.0,0.8649140536109998,0.3502642492444756,1.5104699261063148,1526.1350725606983,0.0,
914.0,0.3638549492048235,1.4925373120489007,0.0,0.00020088872332448034,0.0,0.8646178125004976,0.35028218859918864,1.5104878654610279,1526.1531979652054,0.0,
916.0,0.3638549490036505,1.4925373121045349,0.0,0.0002008887233247614,0.0,0.8643215713899954,0.3503001325423846,1.5105058094042239,1526.171328005783,0.0,
918.0,0.36385494881052444,1.4925373121579326,0.0,0.0002008887233250312,0.0,0.8640253302794932,0.35031808107720935,1.5105237579390485,1526.189462685609,0.0,
920.0,0.3638549486251234,1.4925373122091836,0.0,0.0002008887233252902,0.0,0.863729089168991,0.3503360342068121,1.5105417110686512,1526.207602007866,0.0,
922.0,0.36385494844713845,1.4925373122583745,0.0,0.00020088872332553887,0.0,0.8634328480584889,0.3503539919343451,1.5105596687961842,1526.2257459757384,0.0,
924.0,0.36385494827627285,1.4925373123055878,0.0,0.0002008887233257776,0.0,0.8631366069479867,0.350371954262964,1.5105776311248031,1526.2438945924148,0.0,
926.0,0.3638549481122419,1.4925373123509031,0.0,0.00020088872332600673,0.0,0.8628403658374845,0.3503899211958277,1.5105955980576669,1526.2620478610868,0.0,
928.0,0.3638549479547722,1.4925373123943968,0.0,0.00020088872332622672,0.0,0.8625441247269823,0.3504078927360983,1.5106135695979375,1526.2802057849497,0.0,
930.0,0.3638549478036013,1.492537312436142,0.0,0.00020088872332643792,0.0,0.8622478836164801,0.3504258688869411,1.5106315457487802,1526.2983683672007,0.0,
932.0,0.3638549476584772,1.4925373124762091,0.0,0.00020088872332664067,0.0,0.8619516425059779,0.3504438496515248,1.510649526513364,1526.316535611042,0.0,
934.0,0.3638549475191581,1.4925373125146655,0.0,0.0002008887233268353,0.0,0.8616554013954757,0.3504618350330213,1.5106675118948605,1526.3347075196784,0.0,
936.0,0.36385494738541174,1.492537312551576,0.0,0.00020088872332702217,0.0,0.8613591602849735,0.35047982503460584,1.5106855018964451,1526.3528840963181,0.0,
938.0,0.3638549472570152,1.4925373125870025,0.0,0.00020088872332720155,0.0,0.8610629191744713,0.35049781965945676,1.510703496521296,1526.371065344172,0.0,
940.0,0.3638549471337546,1.492537312621005,0.0,0.00020088872332737375,0.0,0.8607666780639691,0.3505158189107558,1.510721495772595,1526.3892512664552,0.0,
942.0,0.36385494701542437,1.4925373126536408,0.0,0.00020088872332753906,0.0,0.8604704369534669,0.35053382279168804,1.5107394996535273,1526.4074418663859,0.0,
944.0,0.36385494690182735,1.4925373126849644,0.0,0.00020088872332769776,0.0,0.8601741958429647,0.3505518313054417,1.5107575081672808,1526.4256371471847,0.0,
946.0,0.36385494679277425,1.4925373127150288,0.0,0.00020088872332785012,0.0,0.8598779547324625,0.35056984445520845,1.5107755213170477,1526.4438371120777,0.0,
948.0,0.36385494668808327,1.4925373127438846,0.0,0.00020088872332799638,0.0,0.8595817136219603,0.3505878622441832,1.5107935391060223,1526.4620417642911,0.0,
950.0,0.3638549465875799,1.4925373127715804,0.0,0.00020088872332813679,0.0,0.8592854725114581,0.3506058846755642,1.5108115615374034,1526.4802511070582,0.0,
952.0,0.3638549464910967,1.492537312798163,0.0,0.00020088872332827158,0.0,0.858989231400956,0.3506239117525528,1.5108295886143919,1526.4984651436123,0.0,
954.0,0.36385494639847277,1.4925373128236767,0.0,0.00020088872332840098,0.0,0.8586929902904538,0.350641943478354,1.5108476203401933,1526.5166838771922,0.0,
956.0,0.36385494630955384,1.492537312848165,0.0,0.0002008887233285252,0.0,0.8583967491799516,0.35065997985617586,1.510865656718015,1526.5349073110388,0.0,
958.0,0.3638549462241917,1.4925373128716688,0.0,0.00020088872332864446,0.0,0.8581005080694494,0.35067802088922984,1.510883697751069,1526.553135448397,0.0,
960.0,0.36385494614224395,1.4925373128942276,0.0,0.00020088872332875895,0.0,0.8578042669589472,0.35069606658073077,1.51090174344257,1526.5713682925154,0.0,
962.0,0.36385494606357416,1.4925373129158797,0.0,0.00020088872332886887,0.0,0.857508025848445,0.3507141169338967,1.510919793795736,1526.5896058466456,0.0,
964.0,0.3638549459880512,1.4925373129366613,0.0,0.00020088872332897436,0.0,0.8572117847379428,0.35073217195194917,1.5109378488137883,1526.6078481140412,0.0,
966.0,0.3638549459155491,1.4925373129566075,0.0,0.00020088872332907565,0.0,0.8569155436274406,0.350750231638113,1.5109559084999522,1526.6260950979618,0.0,
968.0,0.36385494584594713,1.492537312975752,0.0,0.00020088872332917288,0.0,0.8566193025169384,0.3507682959956162,1.5109739728574554,1526.6443468016682,0.0,
970.0,0.3638549457791292,1.4925373129941268,0.0,0.00020088872332926623,0.0,0.8563230614064362,0.35078636502769045,1.5109920418895297,1526.662603228426,0.0,
972.0,0.363854945714984,1.492537313011763,0.0,0.00020088872332935584,0.0,0.856026820295934,0.35080443873757045,1.5110101155994096,1526.6808643815034,0.0,
974.0,0.3638549456534046,1.49253731302869,0.0,0.00020088872332944187,0.0,0.8557305791854318,0.35082251712849444,1.5110281939903336,1526.6991302641718,0.0,
976.0,0.3638549455942884,1.4925373130449366,0.0,0.00020088872332952446,0.0,0.8554343380749296,0.3508406002037041,1.5110462770655433,1526.717400879707,0.0,
978.0,0.36385494553753683,1.4925373130605302,0.0,0.00020088872332960374,0.0,0.8551380969644274,0.3508586879664442,1.5110643648282833,1526.7356762313868,0.0,
980.0,0.3638549454830553,1.4925373130754969,0.0,0.00020088872332967985,0.0,0.8548418558539252,0.3508767804199632,1.5110824572818025,1526.7539563224943,0.0,
982.0,0.36385494543075303,1.4925373130898618,0.0,0.00020088872332975292,0.0,0.854545614743423,0.35089487756751264,1.5111005544293519,1526.772241156314,0.0,
984.0,0.36385494538054286,1.4925373131036495,0.0,0.00020088872332982307,0.0,0.8542493736329209,0.3509129794123477,1.511118656274187,1526.790530736135,0.0,
986.0,0.3638549453323411,1.4925373131168826,0.0,0.0002008887233298904,0.0,0.8539531325224187,0.3509310859577269,1.511136762819566,1526.8088250652497,0.0,
988.0,0.36385494528606743,1.492537313129584,0.0,0.00020088872332995505,0.0,0.8536568914119165,0.3509491972069119,1.511154874068751,1526.8271241469536,0.0,
990.0,0.3638549452416447,1.4925373131417747,0.0,0.00020088872333001712,0.0,0.8533606503014143,0.35096731316316815,1.5111729900250073,1526.845427984546,0.0,
992.0,0.36385494519899886,1.4925373131534754,0.0,0.0002008887233300767,0.0,0.8530644091909121,0.35098543382976416,1.5111911106916034,1526.8637365813292,0.0,
994.0,0.3638549451580589,1.4925373131647057,0.0,0.00020088872333013389,0.0,0.8527681680804099,0.351003559209972,1.5112092360718112,1526.8820499406095,0.0,
996.0,0.3638549451187565,1.4925373131754847,0.0,0.0002008887233301888,0.0,0.8524719269699077,0.35102168930706723,1.5112273661689064,1526.900368065696,0.0,
998.0,0.36385494508102617,1.4925373131858302,0.0,0.00020088872333024152,0.0,0.8521756858594055,0.35103982412432866,1.5112455009861678,1526.9186909599018,0.0,
1000.0,0.3638549450448051,1.4925373131957598,0.0,0.00020088872333029213,0.0,0.8518794447489033,0.3510579636650386,1.5112636405268778,1526.9370186265435,0.0,
1002.0,0.36385494501003285,1.4925373132052902,0.0,0.0002008887233303407,0.0,0.8515832036384011,0.35107610793248273,1.5112817847943218,1526.95535106894,0.0,
1004.0,0.3638549449766515,1.4925373132144375,0.0,0.00020088872333038732,0.0,0.8512869625278989,0.3510942569299503,1.5112999337917894,1526.9736882904158,0.0,
1006.0,0.3638549449446054,1.4925373132232171,0.0,0.0002008887233304321,0.0,0.8509907214173967,0.3511124106607338,1.511318087522573,1526.9920302942965,0.0,
1008.0,0.3638549449138412,1.4925373132316437,0.0,0.00020088872333047508,0.0,0.8506944803068945,0.3511305691281293,1.5113362459899684,1527.0103770839128,0.0,
1010.0,0.3638549448843075,1.4925373132397317,0.0,0.00020088872333051634,0.0,0.8503982391963923,0.3511487323354363,1.5113544091972755,1527.0287286625985,0.0,
1012.0,0.36385494485595515,1.4925373132474944,0.0,0.00020088872333055594,0.0,0.8501019980858902,0.3511669002859577,1.5113725771477968,1527.047085033691,0.0,
1014.0,0.3638549448287369,1.492537313254945,0.0,0.00020088872333059397,0.0,0.849805756975388,0.3511850729829999,1.5113907498448391,1527.0654462005302,0.0,
1016.0,0.36385494480260744,1.4925373132620963,0.0,0.00020088872333063048,0.0,0.8495095158648858,0.35120325042987266,1.511408927291712,1527.083812166461,0.0,
1018.0,0.3638549447775231,1.49253731326896,0.0,0.00020088872333066552,0.0,0.8492132747543836,0.35122143262988936,1.5114271094917286,1527.1021829348308,0.0,
1020.0,0.36385494475344216,1.492537313275548,0.0,0.00020088872333069916,0.0,0.8489170336438814,0.35123961958636674,1.511445296448206,1527.1205585089904,0.0,
1022.0,0.3638549447303244,1.492537313281871,0.0,0.00020088872333073144,0.0,0.8486207925333792,0.35125781130262496,1.5114634881644642,1527.1389388922948,0.0,
1024.0,0.3638549447081314,1.4925373132879396,0.0,0.00020088872333076245,0.0,0.848324551422877,0.3512760077819878,1.511481684643827,1527.1573240881025,0.0,
1026.0,0.3638549446868261,1.4925373132937645,0.0,0.0002008887233307922,0.0,0.8480283103123748,0.3512942090277825,1.5114998858896216,1527.1757140997743,0.0,
1028.0,0.363854944666373,1.4925373132993551,0.0,0.00020088872333082078,0.0,0.8477320692018726,0.3513124150433397,1.511518091905179,1527.1941089306767,0.0,
1030.0,0.36385494464673807,1.492537313304721,0.0,0.0002008887233308482,0.0,0.8474358280913704,0.35133062583199354,1.5115363026938327,1527.2125085841774,0.0,
1032.0,0.36385494462788853,1.4925373133098712,0.0,0.00020088872333087456,0.0,0.8471395869808682,0.3513488413970817,1.511554518258921,1527.230913063649,0.0,
1034.0,0.36385494460979295,1.4925373133148143,0.0,0.00020088872333089985,0.0,0.846843345870366,0.3513670617419455,1.5115727386037847,1527.2493223724675,0.0,
1036.0,0.3638549445924212,1.4925373133195587,0.0,0.0002008887233309241,0.0,0.8465471047598638,0.3513852868699294,1.5115909637317686,1527.267736514012,0.0,
1038.0,0.3638549445757443,1.4925373133241124,0.0,0.00020088872333094742,0.0,0.8462508636493616,0.3514035167843818,1.511609193646221,1527.2861554916658,0.0,
1040.0,0.3638549445597345,1.4925373133284832,0.0,0.00020088872333096978,0.0,0.8459546225388594,0.35142175148865423,1.5116274283504934,1527.304579308815,0.0,
1042.0,0.36385494454436507,1.492537313332678,0.0,0.00020088872333099125,0.0,0.8456583814283573,0.351439990986102,1.5116456678479413,1527.32300796885,0.0,
1044.0,0.3638549445296104,1.4925373133367044,0.0,0.00020088872333101185,0.0,0.8453621403178551,0.35145823528008396,1.511663912141923,1527.3414414751635,0.0,
1046.0,0.363854944515446,1.4925373133405688,0.0,0.00020088872333103163,0.0,0.8450658992073529,0.35147648437396223,1.5116821612358013,1527.3598798311539,0.0,
1048.0,0.3638549445018481,1.4925373133442779,0.0,0.00020088872333105063,0.0,0.8447696580968507,0.3514947382711028,1.5117004151329418,1527.3783230402212,0.0,
1050.0,0.36385494448879413,1.492537313347838,0.0,0.00020088872333106887,0.0,0.8444734169863485,0.3515129969748749,1.511718673836714,1527.3967711057699,0.0,
1052.0,0.3638549444762623,1.4925373133512547,0.0,0.00020088872333108638,0.0,0.8441771758758463,0.3515312604886516,1.5117369373504908,1527.4152240312078,0.0,
1054.0,0.3638549444642318,1.4925373133545343,0.0,0.0002008887233311032,0.0,0.8438809347653441,0.3515495288158092,1.5117552056776484,1527.4336818199467,0.0,
1056.0,0.36385494445268246,1.492537313357682,0.0,0.00020088872333111932,0.0,0.8435846936548419,0.3515678019597278,1.5117734788215669,1527.452144475401,0.0,
1058.0,0.3638549444415951,1.4925373133607032,0.0,0.0002008887233311348,0.0,0.8432884525443397,0.3515860799237911,1.5117917567856303,1527.4706120009903,0.0,
1060.0,0.3638549444309513,1.4925373133636028,0.0,0.00020088872333114967,0.0,0.8429922114338375,0.35160436271138606,1.5118100395732252,1527.489084400136,0.0,
1062.0,0.3638549444207332,1.492537313366386,0.0,0.00020088872333116396,0.0,0.8426959703233353,0.3516226503259035,1.5118283271877426,1527.5075616762647,0.0,
1064.0,0.3638549444109238,1.4925373133690572,0.0,0.00020088872333117767,0.0,0.8423997292128331,0.3516409427707377,1.5118466196325768,1527.5260438328055,0.0,
1066.0,0.36385494440150684,1.492537313371621,0.0,0.00020088872333119082,0.0,0.8421034881023309,0.35165924004928656,1.5118649169111258,1527.5445308731914,0.0,
1068.0,0.3638549443924665,1.492537313374082,0.0,0.00020088872333120345,0.0,0.8418072469918287,0.3516775421649515,1.5118832190267908,1527.56302280086,0.0,
1070.0,0.3638549443837878,1.492537313376444,0.0,0.00020088872333121557,0.0,0.8415110058813265,0.35169584912113766,1.511901525982977,1527.58151961925,0.0,
1072.0,0.36385494437545624,1.4925373133787108,0.0,0.0002008887233312272,0.0,0.8412147647708244,0.3517141609212536,1.5119198377830927,1527.6000213318068,0.0,
1074.0,0.36385494436745797,1.4925373133808866,0.0,0.00020088872333123836,0.0,0.8409185236603222,0.3517324775687117,1.5119381544305508,1527.6185279419778,0.0,
1076.0,0.3638549443597796,1.492537313382975,0.0,0.0002008887233312491,0.0,0.84062228254982,0.35175079906692763,1.511956475928767,1527.6370394532144,0.0,
1078.0,0.3638549443524084,1.4925373133849793,0.0,0.0002008887233312594,0.0,0.8403260414393178,0.3517691254193211,1.5119748022811603,1527.655555868971,0.0,
1080.0,0.363854944345332,1.492537313386903,0.0,0.0002008887233312693,0.0,0.8400298003288156,0.3517874566293151,1.5119931334911543,1527.6740771927066,0.0,
1082.0,0.3638549443385387,1.4925373133887496,0.0,0.00020088872333127878,0.0,0.8397335592183134,0.35180579270033624,1.5120114695621754,1527.6926034278833,0.0,
1084.0,0.36385494433201715,1.492537313390522,0.0,0.00020088872333128788,0.0,0.8394373181078112,0.35182413363581505,1.5120298104976542,1527.711134577967,0.0,
1086.0,0.36385494432575644,1.492537313392223,0.0,0.00020088872333129664,0.0,0.839141076997309,0.35184247943918534,1.5120481563010244,1527.7296706464274,0.0,
1088.0,0.36385494431974613,1.4925373133938558,0.0,0.00020088872333130504,0.0,0.8388448358868068,0.3518608301138848,1.512066506975724,1527.7482116367378,0.0,
1090.0,0.36385494431397625,1.4925373133954227,0.0,0.0002008887233313131,0.0,0.8385485947763046,0.35187918566335474,1.512084862525194,1527.7667575523753,0.0,
1092.0,0.3638549443084372,1.4925373133969266,0.0,0.00020088872333132082,0.0,0.8382523536658024,0.35189754609103996,1.5121032229528792,1527.7853083968198,0.0,
1094.0,0.36385494430311965,1.4925373133983701,0.0,0.00020088872333132824,0.0,0.8379561125553002,0.3519159114003891,1.5121215882622283,1527.8038641735563,0.0,
1096.0,0.36385494429801485,1.4925373133997557,0.0,0.00020088872333133537,0.0,0.837659871444798,0.3519342815948543,1.5121399584566935,1527.822424886073,0.0,
1098.0,0.3638549442931142,1.4925373134010855,0.0,0.00020088872333134223,0.0,0.8373636303342958,0.35195265667789144,1.5121583335397306,1527.8409905378608,0.0,
1100.0,0.3638549442884096,1.4925373134023618,0.0,0.0002008887233313488,0.0,0.8370673892237936,0.3519710366529602,1.5121767135147994,1527.859561132416,0.0,
1102.0,0.36385494428389314,1.4925373134035869,0.0,0.0002008887233313551,0.0,0.8367711481132915,0.35198942152352364,1.512195098385363,1527.878136673237,0.0,
1104.0,0.3638549442795574,1.4925373134047626,0.0,0.00020088872333136115,0.0,0.8364749070027893,0.35200781129304864,1.5122134881548879,1527.896717163827,0.0,
1106.0,0.36385494427539505,1.4925373134058912,0.0,0.00020088872333136698,0.0,0.8361786658922871,0.35202620596500594,1.512231882826845,1527.9153026076922,0.0,
1108.0,0.3638549442713992,1.4925373134069744,0.0,0.00020088872333137256,0.0,0.8358824247817849,0.3520446055428697,1.5122502824047088,1527.9338930083436,0.0,
1110.0,0.3638549442675632,1.492537313408014,0.0,0.00020088872333137793,0.0,0.8355861836712827,0.3520630100301179,1.512268686891957,1527.952488369295,0.0,
1112.0,0.36385494426388065,1.4925373134090119,0.0,0.00020088872333138308,0.0,0.8352899425607805,0.3520814194302322,1.5122870962920714,1527.9710886940638,0.0,
1114.0,0.36385494426034537,1.4925373134099695,0.0,0.000200888723331388,0.0,0.8349937014502783,0.352099833746698,1.5123055106085372,1527.989693986172,0.0,
1116.0,0.36385494425695153,1.4925373134108888,0.0,0.00020088872333139275,0.0,0.8346974603397761,0.35211825298300437,1.5123239298448434,1528.0083042491444,0.0,
1118.0,0.3638549442536934,1.492537313411771,0.0,0.0002008887233313973,0.0,0.8344012192292739,0.3521366771426441,1.5123423540044831,1528.0269194865105,0.0,
1120.0,0.36385494425056564,1.4925373134126179,0.0,0.00020088872333140167,0.0,0.8341049781187717,0.3521551062291137,1.512360783090953,1528.0455397018027,0.0,
1122.0,0.363854944247563,1.4925373134134305,0.0,0.00020088872333140587,0.0,0.8338087370082695,0.35217354024591346,1.5123792171077526,1528.0641648985575,0.0,
1124.0,0.36385494424468046,1.4925373134142106,0.0,0.0002008887233314099,0.0,0.8335124958977673,0.35219197919654727,1.5123976560583865,1528.0827950803157,0.0,
1126.0,0.3638549442419132,1.4925373134149593,0.0,0.0002008887233314138,0.0,0.8332162547872651,0.3522104230845229,1.512416099946362,1528.101430250621,0.0,
1128.0,0.3638549442392567,1.4925373134156779,0.0,0.0002008887233314175,0.0,0.8329200136767629,0.3522288719133517,1.512434548775191,1528.120070413021,0.0,
1130.0,0.3638549442367064,1.4925373134163675,0.0,0.00020088872333142105,0.0,0.8326237725662607,0.35224732568654904,1.5124530025483882,1528.1387155710684,0.0,
1132.0,0.36385494423425807,1.4925373134170297,0.0,0.00020088872333142447,0.0,0.8323275314557586,0.35226578440763373,1.512471461269473,1528.1573657283175,0.0,
1134.0,0.36385494423190773,1.4925373134176652,0.0,0.00020088872333142775,0.0,0.8320312903452564,0.3522842480801286,1.5124899249419677,1528.176020888328,0.0,
1136.0,0.36385494422965137,1.4925373134182751,0.0,0.0002008887233314309,0.0,0.8317350492347542,0.35230271670756,1.5125083935693993,1528.1946810546629,0.0,
1138.0,0.36385494422748527,1.4925373134188604,0.0,0.00020088872333143393,0.0,0.831438808124252,0.35232119029345826,1.5125268671552974,1528.2133462308893,0.0,
1140.0,0.3638549442254058,1.4925373134194222,0.0,0.00020088872333143683,0.0,0.8311425670137498,0.3523396688413574,1.5125453457031965,1528.2320164205776,0.0,
1142.0,0.3638549442234095,1.4925373134199613,0.0,0.00020088872333143962,0.0,0.8308463259032476,0.3523581523547952,1.5125638292166343,1528.2506916273023,0.0,
1144.0,0.3638549442214931,1.492537313420479,0.0,0.0002008887233314423,0.0,0.8305500847927454,0.3523766408373131,1.5125823176991522,1528.2693718546416,0.0,
1146.0,0.36385494421965336,1.4925373134209756,0.0,0.00020088872333144488,0.0,0.8302538436822432,0.35239513429245667,1.512600811154296,1528.288057106178,0.0,
